0	1539.978449	1468.711916	1451.499286	1444.001512	1527.957186	1505.864134
3	1551.448001	1467.949741	1487.064352	1445.486346	1564.075393	1484.917029
6	1588.915202	1509.107211	1526.334114	1473.698201	1619.037881	1518.277234
9	1633.264135	1548.740329	1587.832041	1527.894659	1682.637332	1589.652556
12	1719.668089	1625.72004	1650.811847	1568.727607	1721.896253	1646.287322
15	1777.015847	1689.742771	1703.418508	1657.817674	1805.910343	1743.264662
18	1851.95025	1743.095046	1746.392964	1727.604894	1877.361578	1782.055598
21	1939.118842	1807.879951	1821.968731	1784.028603	1957.449776	1842.569458
24	2011.759334	1871.140506	1889.39417	1851.588571	1997.493875	1906.962412
27	2089.752285	1964.1259	1946.446464	1925.087877	2092.500462	2007.818846
30	2163.922051	2025.099928	2040.545703	1994.132679	2159.240627	2088.503992
33	2231.974723	2090.647009	2097.597998	2040.162547	2203.210618	2144.36294
36	2296.968849	2144.76146	2148.722781	2121.086025	2236.188111	2185.481332
39	2310.73231	2189.729806	2204.293198	2193.842914	2295.076492	2256.856654
42	2385.666714	2262.89864	2236.894509	2254.721127	2353.179695	2325.128702
45	2428.486372	2307.104811	2315.434031	2340.841526	2431.697536	2387.970018
48	2519.478148	2368.841015	2373.227265	2380.932056	2505.504306	2436.846597
51	2586.001547	2438.198973	2475.476832	2426.219507	2543.978048	2540.806306
57	2790.9242	2627.980637	2619.959915	2624.444907	2735.56158	2727.778617
60	2883.445249	2740.78259	2730.35981	2704.625968	2822.716384	2824.755957
63	2963.73211	2774.318306	2788.153043	2774.413188	2932.641361	2899.234554
66	3026.432324	2890.168961	2853.355666	2847.170076	2997.025991	2931.043121
69	3091.42645	2919.131624	2908.926082	2901.366534	3059.840264	2993.884438
72	3113.600916	2947.332113	2947.454905	2935.517727	3086.536329	3038.106105
75	3151.832754	2993.062634	3011.916588	2982.290012	3149.350602	3060.604848
78.25	3211	3046	3075	3058	3211	3108
81.25	3282	3098	3127	3151	3262	3173
84.25	3342	3148	3136	3197	3262	3182
87.25	3362	3160	3165	3199	3281	3196
90.25	3371	3193	3213	3224	3276	3249
93.25	3397	3209	3243	3232	3297	3279
96.25	3444	3234	3299	3265	3372	3311
99.25	3519	3301	3340	3312	3381	3353
102.25	3566	3347	3406	3381	3443	3420
105.25	3664	3412	3495	3462	3525	3532
108.25	3693	3543	3623	3551	3598	3607
111.25	3848	3615	3681	3596	3691	3659
114.25	3958	3710	3802	3686	3827	3733
117	4083	3849	3901	3801	3913	3878
120	4308	4037	4091	3899	4243	4072
123	4451	4199	4255	3942	4342	4198
126	4590	4326	4355	4054	4469	4323
129	4792	4466	4487	4162	4520	4485
132	4883	4572	4570	4238	4618	4553
135	4985	4695	4689	4404	4768	4681
138	5084	4779	4771	4498	4841	4790
141	5261	4956	4940	4618	5040	4909
144	5334	5006	5055	4734	5097	4945
147	5356	5111	5171	4778	5156	4976
150	5484	5183	5236	4855	5275	5066
153	5546	5247	5299	4942	5373	5147
156	5597	5358	5360	5071	5450	5204
159	5726	5443	5450	5140	5537	5353
162	5730	5534	5528	5190	5566	5412
165	5753	5638	5540	5292	5697	5514
168	5806	5794	5743	5367	5718	5686
171	6079	6014	5855	5509	5919	5815
174	6142	6100	5926	5619	6062	5892
177	6351	6213	6033	5793	6114	5991
180	6320	6291	6058	5834	6299	6143
183	6404	6403	6233	6039	6380	6229
186	6522	6477	6324	6144	6583	6300
189	6562	6565	6453	6199	6685	6401
192	6621	6638	6567	6376	6797	6454
195	6748	6727	6566	6351	6859	6481
198	6918	6879	6779	6496	6985	6604
201	6915	6908	6815	6481	7045	6641
204	6972	6983	6959	6565	7126	6680
207	7092	7094	7054	6750	7330	6869
210	7120	7153	7149	6850	7348	7010
213	7188	7181	7224	6925	7539	7064
216	7334	7349	7321	6937	7626	7165
219	7375	7426	7380	7072	7710	7193
222	7440	7647	7436	7200	7774	7217
225	7586	7678	7554	7234	7880	7342
228	7553	7764	7644	7439	8037	7394
231	7624	7784	7804	7471	8076	7440
234	7615	7834	7752	7462	8104	7523
237	7960	8213	8090	7759	8341	7749
240	8011	8411	8152	7952	8596	7836
243	8016	8488	8355	7996	8678	7959
246	8221	8562	8419	8183	8749	8197
249	8313	8678	8567	8220	8928	8085
252	8386	8871	8587	8361	9169	8177
255	8410	8934	8775	8511	9274	8473
258	8629	9036	8777	8627	9369	8412
261	8627	9173	8926	8767	9525	8428
264	8633	9215	8915	8921	9577	8422
267	8724	9348	9044	9005	9787	8520
270	8694	9455	9175	9107	9935	8575
273	8783	9617	9308	9183	10109	8639
276	8804	9688	9396	9291	10155	8799
279	8964	9782	9577	9442	10321	8891
282	9128	9842	9601	9566	10444	8970
285	9310	9912	9644	9665	10577	8999
288	9307	10153	10036	9779	10877	9227
291	9609	10239	10256	9972	11094	9439
294	9770	10444	10494	10221	11193	9599
297	9856	10646	10680	10378	11452	9780
300	10054	10734	10830	10514	11751	9978
303	10237	10987	10992	10727	11855	10049
306	10408	11063	11132	10838	12115	10221
309	10497	11091	11379	10925	12236	10300
312	10601	11292	11458	11114	12539	10401
315	10873	11443	11684	11225	12825	10468
318	11012	11639	11814	11447	12980	10588
321	11220	11765	12023	11591	13158	10691
324	11275	11993	12152	11877	13307	10883
327	11405	12105	12336	12067	13348	10851
330	11584	12219	12505	12252	13715	11011
333	11775	12430	12708	12414	13941	11086
336	11931	12760	12707	12359	14138	11333
339	12455	13107	13086	12763	14583	11706
342	12747	13433	13478	13146	14890	12045
345	12953	13689	13621	13366	15162	12326
348	13292	13919	13889	13597	15559	12501
351	13590	14061	14203	13952	15897	12695
354	13818	14320	14546	14228	16245	12924
357	14111	14528	14815	14334	16467	13381
360	14136	14899	15051	14679	16755	13551
363	14482	14991	15203	14827	17207	13585
366	14640	15208	15492	15055	17481	13912
