0	1313.307778	1498.927905	1574.783993	1537.456076	1418.785041	1382.787163
3	1309.663749	1500.452755	1586.113374	1515.610791	1411.22625	1405.870848
6	1341.731198	1530.949763	1618.590933	1572.860503	1462.626028	1440.868692
9	1400.764455	1588.894076	1700.91777	1621.824072	1516.293442	1477.355806
12	1445.950406	1665.89902	1760.585845	1711.465068	1572.984374	1530.22489
15	1513.729331	1736.804561	1827.051548	1765.701637	1646.304645	1608.411563
18	1574.949005	1822.196182	1876.900826	1853.082776	1716.6014	1673.194806
21	1616.490927	1849.643488	1947.898281	1905.812774	1782.36288	1729.04243
24	1680.625824	1954.858163	2060.436802	1999.973484	1841.321449	1815.420088
27	1738.930276	2047.11161	2129.168381	2054.963339	1908.594687	1893.606761
30	1796.505922	2143.939608	2182.038827	2114.472908	1972.08853	1943.497305
33	1859.183208	2217.132425	2265.876248	2201.854047	2015.173638	1998.600294
36	1926.233327	2251.441558	2302.130268	2264.376758	2084.714514	2067.851347
39	1964.131221	2314.722848	2376.148892	2304.300899	2162.570059	2136.357766
42	2005.673143	2375.716863	2453.943977	2359.290754	2198.096376	2163.90926
45	2058.875955	2451.196956	2511.346175	2423.320037	2249.496154	2247.308378
48	2121.553241	2499.229742	2612.555314	2473.036892	2309.966481	2302.411367
51	2207.552308	2591.483189	2688.839815	2569.457459	2381.019115	2358.258991
57	2357.686271	2787.42646	2885.971048	2754.012451	2568.477127	2556.331896
60	2420.363557	2831.647121	2958.479088	2812.015448	2655.403222	2624.838315
63	2480.854426	2932.287245	2992.467232	2851.93959	2715.11767	2693.344733
66	2558.83663	2936.861796	3050.624722	2891.110445	2774.832117	2743.235277
69	2569.768715	3001.667936	3094.431663	2897.890016	2820.940741	2786.424106
72	2598.920941	3007.767337	3132.951559	2922.748444	2837.570081	2811.741695
75	2601.107357	3053.512848	3130.685683	2969.452156	2853.443542	2836.31465
78.25	2644	3107	3169	3050	2881	2887
81.25	2721	3160	3242	3152	2916	2956
84.25	2752	3173	3241	3161	2933	2992
87.25	2774	3195	3269	3168	2956	2996
90.25	2815	3182	3276	3206	2955	3009
93.25	2829	3192	3295	3218	2970	3013
96.25	2839	3205	3321	3227	2991	3032
