0	1677.62908	1512.808449	1454.546543	1539.157734	1488.34141	1554.527313
3	1476.375042	1522.080002	1401.349199	1543.689111	1503.661445	1581.033797
6	1533.217786	1583.890358	1456.004004	1585.981963	1560.345574	1624.691535
9	1563.943593	1628.702866	1516.488655	1647.910783	1609.369687	1704.210986
12	1641.526256	1697.466886	1553.653922	1727.96511	1679.841848	1782.171232
15	1709.123033	1746.142541	1601.02142	1774.78934	1745.717999	1837.523007
18	1778.256099	1847.356998	1704.501184	1884.297618	1806.232138	1942.76934
21	1836.635133	1919.984166	1754.783605	1945.471208	1879.768306	1992.663898
24	1904.231909	2007.291293	1826.927947	2010.420946	1957.900485	2067.505734
27	1979.510137	2055.194318	1909.27452	2089.720044	2021.478631	2171.972464
30	2027.903284	2132.457262	1980.690132	2172.795289	2112.63284	2256.16953
33	2090.891189	2215.901242	2028.78636	2221.129978	2157.826943	2291.251641
36	2158.487965	2274.62108	2071.052743	2297.408158	2181.572998	2348.162621
39	2201.504095	2335.658806	2108.21801	2347.253305	2252.811161	2426.122867
42	2248.360951	2397.469161	2183.277275	2422.021027	2311.027294	2473.678618
45	2299.058533	2497.138359	2243.033196	2477.152781	2363.115413	2549.300057
48	2369.72789	2582.900228	2286.028309	2591.947665	2435.119578	2618.684676
51	2445.774263	2633.121141	2358.172651	2662.939239	2510.18775	2674.816053
57	2607.084752	2830.914279	2555.65868	2875.15873	2712.412214	2855.683825
60	2703.1029	2915.130888	2627.074292	2923.493419	2782.118373	2955.47294
63	2789.13516	2996.256979	2687.558943	3030.736009	2847.228523	3038.110802
66	2869.022259	3025.616898	2744.39994	3075.294549	2894.720631	3118.409855
69	2901.284357	3038.751599	2777.921553	3099.461894	2942.21274	3152.712364
72	2932.778309	3069.656777	2793.95363	3137.978598	2987.406844	3153.491966
75	2944.300487	3116.014543	2811.443167	3171.208697	3008.088891	3187.794475
78.25	3002	3185	2861	3232	3048	3234
81.25	3097	3266	2935	3311	3101	3285
84.25	3129	3296	2973	3335	3087	3300
87.25	3138	3321	2985	3351	3099	3339
90.25	3135	3323	2973	3375	3104	3330
93.25	3172	3347	2996	3396	3144	3348
96.25	3200	3383	3024	3423	3178	3387
99.25	3215	3392	3027	3444	3158	3449
102.25	3265	3428	3040	3498	3196	3457
105.25	3310	3492	3083	3570	3235	3502
108.25	3391	3539	3115	3610	3280	3551
111.25	3413	3623	3170	3712	3407	3607
114.25	3488	3706	3234	3804	3536	3708
117	3586	3764	3285	3886	3564	3722
120	3729	3947	3481	4089	3854	3957
123	3845	4072	3533	4183	3877	4054
126	3967	4124	3616	4261	3952	4127
129	4080	4251	3733	4385	4096	4313
132	4197	4397	3805	4530	4144	4357
135	4274	4534	3893	4647	4268	4403
138	4319	4568	3963	4742	4290	4508
141	4405	4681	4047	4840	4445	4580
144	4494	4706	4125	4919	4481	4680
147	4515	4780	4283	5007	4552	4740
150	4557	4841	4339	5136	4650	4782
153	4564	4874	4352	5174	4732	4887
156	4687	4946	4434	5236	4815	4881
159	4738	5047	4486	5259	4851	4958
162	4782	5105	4598	5376	4892	5020
165	4806	5094	4583	5409	4892	5082
168	4828	5287	4611	5519	5045	5121
171	4973	5375	4774	5649	5111	5249
174	5051	5488	4855	5766	5180	5295
177	5046	5603	4909	5809	5182	5383
180	5100	5638	4953	5910	5269	5391
183	5110	5675	4968	5967	5322	5520
186	5239	5699	5105	6016	5415	5660
189	5164	5746	5140	6030	5425	5651
192	5212	5740	5149	6007	5497	5662
195	5252	5793	5173	6075	5530	5685
198	5323	5893	5176	6031	5564	5684
201	5387	5872	5159	6096	5708	5748
204	5526	5981	5237	6146	5701	5835
207	5472	6032	5235	6213	5695	5916
210	5562	6049	5258	6211	5792	5887
213	5651	6170	5422	6283	5915	5942
216	5541	6236	5476	6352	5961	5992
219	5629	6297	5523	6330	5872	6096
222	5722	6385	5566	6372	5998	6051
225	5721	6391	5613	6352	5981	6085
