0	1421.464055	1497.98683	1479.90224	1594.334987	1301.917212	1368.657726
3	1407.576188	1541.810913	1515.978288	1627.084353	1330.706537	1432.064469
6	1444.33819	1582.447789	1558.328432	1730.923806	1391.483999	1442.116757
9	1500.706592	1646.988711	1594.40448	1773.258353	1435.467688	1503.20374
12	1604.457129	1713.920038	1686.163125	1822.781784	1533.831212	1549.598917
15	1677.164199	1827.862653	1751.256864	1895.469401	1572.216978	1635.429995
18	1722.095534	1870.093133	1788.901436	1953.779248	1647.389102	1693.423967
21	1810.324337	1924.275635	1893.208271	2056.819936	1723.360929	1761.470226
24	1909.173274	2007.939793	1956.733487	2123.916198	1820.92475	1827.196727
27	2017.008479	2094.791157	2066.530155	2260.505017	1925.685901	1936.998647
30	2214.706353	2275.665099	2249.263182	2464.988863	2100.021253	2124.899114
33	2391.16396	2410.324553	2421.800804	2621.546808	2238.369949	2228.51501
36	2511.253165	2568.888053	2585.711545	2797.275113	2399.110342	2383.938853
39	2688.527705	2720.280339	2729.231476	2981.789833	2583.042135	2552.507997
42	2816.786243	2895.57667	2880.594026	3135.152718	2683.80477	2682.414493
44.96666667	2965.468116	2978.444026	2981.763814	3307.685963	2821.353763	2709.478346
47.96666667	3074.120253	3095.573848	3106.461459	3418.714301	2961.301866	2823.146531
50.96666667	3142.742656	3184.815616	3176.26077	3478.621678	3049.269245	2936.041462
53.96666667	3227.703726	3252.543744	3247.628604	3568.083361	3094.852342	2983.983145
56.96666667	3290.607595	3285.212606	3294.684319	3549.711765	3125.241073	3007.180733
59.96666667	3324.918796	3324.25588	3333.113153	3552.10806	3163.626838	3077.546752
62.96666667	3354.328397	3352.143932	3346.445606	3613.612967	3208.410231	3082.18627
65.96666667	3398.442799	3376.047977	3391.148535	3619.204322	3226.80341	3122.395423
68.96666667	3432	3415	3431	3650	3274	3167
71.96666667	3455	3469	3466	3706	3350	3216
74.96666667	3642	3561	3624	3801	3475	3347
77.96666667	3764	3704	3738	3890	3623	3509
80.96666667	3972	3906	3944	4142	3752	3690
83.96666667	4157	4129	4173	4428	4038	3872
86.96666667	4380	4403	4386	4604	4231	4089
89.96666667	4592	4612	4641	4816	4462	4344
92.96666667	4653	4689	4756	4917	4582	4422
95.96666667	4731	4780	4802	4979	4667	4517
98.96666667	4904	4952	4909	5106	4833	4653
101.9666667	5000	5036	5043	5192	4925	4886
104.9666667	5164	5206	5202	5367	5144	5002
107.9666667	5402	5396	5391	5579	5333	5117
110.9666667	5553	5531	5629	5725	5519	5264
113.9666667	5724	5708	5795	5975	5736	5544
116.9666667	6011	6030	6123	6160	5971	5810
119.9666667	6031	6037	6028	6162	5951	5812
122.9666667	6095	6143	6137	6170	6046	5887
125.9666667	6161	6212	6212	6266	6157	6007
128.9666667	6357	6386	6400	6461	6253	6152
131.9666667	6410	6443	6490	6509	6366	6203
134.9666667	6577	6616	6620	6660	6500	6326
137.9666667	6651	6775	6767	6847	6626	6515
140.9666667	6790	6896	6867	6825	6776	6509
143.9666667	6823	6866	6940	6942	6774	6588
146.9666667	7001	7033	7093	7024	6951	6707
149.9666667	7038	7229	7145	7049	7029	6805
152.9666667	7048	7274	7270	7144	7073	6862
155.9666667	7234	7410	7363	7255	7178	7002
158.9666667	7266	7524	7516	7431	7365	7085
161.85	7467	7679	7679	7622	7543	7289
164.85	7515	7835	7885	7781	7712	7462
167.85	7662	7829	7837	7884	7804	7547
170.85	7765	8007	8010	7850	7852	7561
173.85	7780	8135	8107	8011	7955	7646
176.85	7948	8279	8236	8169	8063	7799
179.85	8076	8398	8423	8406	8229	7972
182.85	8166	8491	8584	8470	8484	8083
185.85	8375	8698	8605	8599	8575	8220
188.85	8533	8882	8827	8845	8730	8396
191.85	8745	9117	9050	8920	8945	8497
194.85	8911	9217	9209	9081	9179	8743
197.85	9052	9406	9400	9282	9392	8999
200.85	9223	9635	9546	9506	9549	9075
203.85	9368	9882	9804	9579	9749	9280
206.85	9616	10057	9966	9734	9990	9497
209.85	9908	10261	10193	9891	10101	9715
212.85	10134	10741	10446	10318	10576	9817
215.85	10269	10853	10706	10310	10540	9802
218.85	10378	11126	10912	10509	10773	10011
221.85	10648	11352	11316	10702	10983	10322
224.85	10886	11579	11547	10967	11236	10613
227.85	11124	11986	11711	11164	11455	10943
230.85	11440	12412	11938	11443	11883	11125
233.85	11879	12871	12534	11976	12238	11628
236.85	12153	13096	12780	12158	12505	11731
239.85	12544	13615	13095	12613	12942	12126
242.85	12948	14105	13568	12953	13191	12451
245.85	13510	14417	14013	13346	13686	12864
248.85	13922	14908	14419	13812	14078	13195
251.85	14353	15341	14819	14077	14629	13654
254.85	14700	15762	15203	14579	15129	14204
257.85	15244	16404	15708	15148	15707	14757
260.85	15695	16992	16511	15578	16062	15242
263.85	16259	17377	16730	15954	16482	15917
266.85	16726	17923	16984	16481	17070	16263
269.85	17196	18401	17616	16926	17524	16569
272.85	17763	18788	18125	17340	18022	17356
275.85	18239	19383	18433	17785	18411	17666
278.85	18884	20145	19193	18406	19065	18333
281.85	19737	20770	19914	18966	19588	18856
284.85	20596	21754	20981	19911	20817	19831
287.85	20610	21851	21191	20248	20784	19610
290.85	21107	22265	21648	20532	21061	20033
293.85	21702	22903	21951	21033	21679	20699
296.85	22462	23206	22599	21656	21969	21131
299.85	23346	23715	23008	22378	22423	21673
302.85	23892	24498	23499	22991	23003	22215
305.85	24647	24932	24233	23548	23618	22891
308.85	25435	25715	24973	24356	24254	23561
311.85	26232	26277	25428	25028	24852	24184
314.85	27274	26918	26148	25710	25669	24957
317.85	27934	27702	26924	26695	26384	25704
320.85	28485	28204	27579	27334	27189	26339
323.85	29461	28594	28418	28026	27664	27086
326.85	30279	29385	28795	28604	28149	27713
329.85	31289	30452	29901	29674	29277	28876
332.85	32833	31899	30990	31444	31101	30365
336.95	32738	31442	30957	31422	30891	30207
340.95	33144	31870	31340	31595	31449	30573
344.95	33705	32239	31538	31948	31570	31229
348.95	33994	32402	32278	32377	31951	31659
352.95	34605	32795	32519	32856	32500	32227
357	35438	33275	33404	33508	33109	32634
361	36081	33809	33955	34277	34116	33996
365	36900	34768	34878	35131	34950	34680
369	37570	35270	35846	35962	35831	35648
373	38465	35692	36837	36467	36688	35892
377	39261	36006	37247	37289	37659	36789
381	39400	37082	38019	37977	38208	37410
385	39577	37101	37942	38031	38650	37829
389	39597	37250	38215	38460	38970	38019
393	39700	37477	38343	38744	39089	37908
397	39841	37378	38608	38530	39236	37856
401	39785	37448	38280	38690	39572	38246
405	40431	37986	38599	39025	40098	38471
409	39714	36316	38161	37649	38094	36477
413	39738	36265	37337	37197	37828	35961
417	39106	35813	37083	36704	37338	35636
421	39478	36190	37055	36647	37273	35508
425	39461	36276	37202	36726	37213	35838
429	39796	36154	37187	36932	37257	35795
433	40109	36709	37451	37039	37999	36286
437	40569	37198	37798	37984	38092	36692
441	41306	37518	37947	38293	39032	37213
445	41771	38097	38261	38742	39333	37264
449	42146	38747	38906	39094	39862	38059
453	42291	38664	39458	39375	40383	37926
457	42614	39284	39497	39730	40612	38116
461	43598	39262	39667	39265	40141	37912
465	43345	39428	39593	39082	40064	37637
469	43368	39734	39248	39223	39970	37483
473	43509	40107	39400	39657	40266	37397
477	43337	40269	39358	39491	39886	37538
481	43450	40081	39306	39239	40395	37746
485	43480	40385	39339	39671	40288	37945
489	43808	40636	39953	40146	40710	38205
493	44331	41083	40543	40367	41225	38771
497	44544	41352	40514	41271	41690	39089
501	47701	43774	42867	43392	45664	41602
505	47222	43646	42647	43129	45041	41227
509	46875	43458	42808	43238	44879	40718
513	46339	43304	42635	42859	44363	40907
517	46391	43176	42423	43203	44123	41009
521	46450	43075	42517	42972	44291	41064
525	46517	43266	43113	43228	44463	41262
529	47272	43609	43158	43514	45051	41626
533	47556	43798	43608	44487	45486	42429
537	47711	44477	43951	44896	45851	42961
541	48124	44571	44029	45124	46264	43096
545	47715	44628	43997	45394	46439	43287
549	47612	44627	44276	45416	46531	43668
553	48054	44575	44237	45757	46464	43445
557	47958	44335	44154	45614	46590	43232
561	47576	44196	44035	45225	46268	43478
565	47348	44098	43678	45049	46632	43624
569	47193	43779	43310	45581	46746	43501
573	46840	43750	43373	45092	46377	43103
577	49261	44681	44457	46875	47097	42996
581	48842	44382	44507	46441	46466	42974
585	48527	44333	44215	46211	46845	42707
589	48209	43965	43754	45840	46391	42659
593	48207	43839	43905	45951	46277	42616
597	48035	43887	43158	45775	45989	42608
601	47345	43632	43446	45451	46356	43244
605	47997	43748	43664	45783	46245	42993
609	47489	43655	43447	46437	46736	43185
613	48517	44279	44156	46619	46502	43409
617	48555	43732	44030	46552	46809	43785
621	48763	43762	43583	46013	47077	43789
625	48117	43988	43910	45969	46935	43942
629	50312	45808	46907	49049	48945	45799
633	49526	45341	46045	48170	48298	45057
637	49097	44911	45882	47669	48068	44474
641	48894	44973	45374	47831	47882	44614
645	49266	44258	44968	47512	47404	44124
649	48382	44125	44809	47175	47310	43885
653	48008	43779	44215	46811	47138	43552
657	48523	43752	44455	46917	47356	43870
661	48183	43796	44096	46694	47124	44217
665	48387	43439	44212	46608	46984	44204
671	51570	46099	42831	47092	47047	45202
675	50206	45224	41845	46357	46395	45117
679	50027	45199	42119	45668	45769	44023
683	49018	44439	41582	45515	45929	43815
687	49042	44212	41602	45122	45857	43339
691	48588	43998	41100	44760	45362	43252
695	48053	43721	41502	44790	45460	42788
699	48276	43833	41750	44984	45635	43220
703	48816	44074	41942	45381	45973	43912
707	47892	44138	42106	44918	46223	43554
711	47910	44144	41651	45113	45968	43581
715	46139	42585	40653	43609	44426	42343
719	47872	43469	42424	46011	46733	44499
723	47802	42700	42050	45541	46290	44352
727	47088	42605	41807	45548	46164	43710
731	46518	42589	41132	44611	45769	43269
735	46726	42087	41431	45048	46007	43662
