0	1556.440951	1545.941198	1790.221907	1685.44046	1562.403891	1382.125804
3	1503.593558	1599.331951	1825.4229	1705.845308	1574.176579	1428.038345
6	1575.193252	1624.035135	1878.224389	1730.331126	1645.653614	1462.076953
9	1662.135736	1673.441503	1930.187758	1800.523804	1719.653368	1506.406303
12	1754.192485	1772.254239	1974.608059	1885.407972	1802.062184	1594.273408
15	1841.134969	1851.94193	2050.876876	1965.394977	1912.220909	1652.059882
18	1914.439417	1945.176528	2148.098665	2017.631388	1971.084349	1756.550492
21	1968.991564	2016.098573	2219.338769	2087.824066	2072.834011	1821.461326
24	2078.948236	2107.739417	2344.21848	2159.649132	2152.720108	1901.412475
27	2210.21434	2224.880322	2451.497696	2287.791578	2275.492427	2035.192121
30	2407.113497	2370.708796	2637.560085	2436.338873	2468.059968	2211.717925
33	2546.050997	2502.990362	2806.021978	2621.614894	2569.809629	2309.084176
36	2703.740798	2673.52202	2959.397731	2797.096589	2748.081763	2453.946159
39	2864.840107	2832.100525	3173.956162	2987.269774	2941.490211	2620.181221
42	3032.758436	2977.132122	3301.35023	3098.272148	3133.216845	2765.8348
44.96666667	3191.300613	3131.726241	3451.373508	3116.228414	3285.420884	2834.703611
47.96666667	3256.081288	3182.726363	3480.707669	3129.287517	3290.466322	2889.323703
50.96666667	3282.504985	3200.257655	3530.156682	3174.994377	3349.329762	2920.195929
53.96666667	3301.257285	3244.882762	3556.138367	3216.620267	3393.897796	2965.316875
56.96666667	3301.257285	3262.414054	3554.462129	3242.738473	3409.875015	2969.274852
59.96666667	3321.71434	3283.132853	3551.109654	3241.922279	3414.079547	2981.148785
62.96666667	3339.614264	3279.148469	3545.242822	3242.738473	3430.897673	2991.439527
65.96666667	3336.204755	3270.382823	3546.080941	3258.246158	3419.965891	3006.479842
68.96666667	3334	3264	3561	3286	3420	3015
71.96666667	3333	3260	3590	3326	3431	3017
74.96666667	3346	3311	3607	3344	3451	3136
77.96666667	3362	3291	3586	3334	3432	3093
80.96666667	3346	3285	3586	3321	3444	3103
83.96666667	3347	3302	3596	3347	3433	3105
86.96666667	3387	3326	3596	3347	3458	3105
89.96666667	3420	3376	3647	3432	3540	3166
92.96666667	3484	3370	3653	3399	3576	3172
95.96666667	3472	3411	3709	3396	3584	3201
98.96666667	3546	3444	3752	3452	3613	3249
101.9666667	3572	3510	3767	3510	3649	3302
104.9666667	3624	3577	3825	3613	3727	3324
107.9666667	3652	3566	3849	3650	3768	3356
110.9666667	3721	3641	3882	3660	3829	3397
113.9666667	3738	3676	3929	3698	3867	3439
116.9666667	3753	3736	3982	3726	3933	3525
119.9666667	3781	3733	3907	3720	3895	3449
122.9666667	3736	3745	3876	3703	3812	3447
125.9666667	3773	3675	3815	3724	3841	3434
128.9666667	3758	3702	3874	3726	3819	3420
131.9666667	3735	3668	3833	3683	3815	3441
134.9666667	3711	3663	3802	3721	3806	3425
137.9666667	3726	3623	3867	3705	3846	3493
140.9666667	3699	3571	3841	3700	3774	3414
143.9666667	3688	3619	3744	3679	3758	3408
146.9666667	3648	3563	3687	3654	3726	3412
149.9666667	3636	3539	3742	3648	3692	3384
152.9666667	3601	3591	3690	3635	3661	3334
155.9666667	3576	3572	3693	3665	3597	3300
158.9666667	3534	3528	3630	3635	3616	3287
161.85	3569	3526	3626	3578	3604	3231
164.85	3579	3489	3655	3501	3721	3291
167.85	3486	3403	3543	3445	3539	3197
170.85	3405	3352	3473	3330	3489	3122
173.85	3366	3290	3386	3313	3477	3100
176.85	3353	3277	3380	3259	3419	3030
179.85	3375	3299	3304	3246	3398	2994
182.85	3236	3208	3271	3164	3324	2972
185.85	3165	3225	3249	3105	3192	2915
188.85	3169	3161	3265	3090	3188	2978
