0.000000	 1536.931998 1535.763041 1569.710599 1625.473046 1533.328348 1668.377001
4.000000	 1619.120875 1584.034987 1656.058316 1743.706194 1609.949694 1807.886189
8.000000	 1782.585419 1778.016698 1790.578969 1925.245280 1769.502379 1943.573207
12.000000	 1892.170588 1923.726463 1966.001173 2061.166852 1929.956492 2094.548903
16.000000	 2066.593649 2079.269402 2092.341517 2222.224605 2075.086336 2275.146414
20.000000	 2210.880788 2257.160464 2285.942187 2388.868176 2237.343304 2461.477178
24.000000	 2471.145565 2499.414122 2529.533641 2606.715079 2432.953093 2722.340249
28.000000	 2671.138499 2756.864504 2816.753414 2926.037676 2710.592794 3020.469472
32.000000	 2971.584504 3097.449905 3112.153498 3266.772576 3043.219579 3346.309425
36.000000	 3293.947543 3370.990935 3433.912359 3532.098932 3384.860639 3747.637226
45.016667	 4237.293208 4379.338263 4421.912023 4406.279453 4151.975527 4665.913456
49.016667	 4428.154044 4480.351781 4689.135484 4843.835199 4509.842284 4915.310018
53.016667	 4770.607698 4917.481075 5007.258651 5176.191371 4925.400408 5294.660344
57.016667	 4976.079890 5147.219784 5145.414998 5291.631610 5058.811693 5511.568465
61.016667	 5119.453820 5250.021151 5196.314705 5390.314396 5116.503059 5588.011855
65.016667	 5184.291712 5360.867844 5269.937495 5441.517727 5203.941536 5726.565501
69.016667	 5389.763904 5534.289281 5372.645832 5446.172576 5270.647179 5670.188500
73.016667	 5509.000000 5649.000000 5462.000000 5449.000000 5340.000000 5656.000000
77.016667	 5542.000000 5705.000000 5538.000000 5450.000000 5412.000000 5684.000000
81.016667	 5556.000000 5688.000000 5473.000000 5437.000000 5383.000000 5626.000000
85.016667	 5517.000000 5729.000000 5515.000000 5396.000000 5322.000000 5551.000000
89.016667	 5495.000000 5611.000000 5421.000000 5352.000000 5280.000000 5507.000000
93.016667	 5438.000000 5526.000000 5387.000000 5309.000000 5174.000000 5482.000000
97.016667	 5376.000000 5490.000000 5296.000000 5221.000000 5178.000000 5435.000000
101.016667	 5373.000000 5470.000000 5228.000000 5229.000000 5126.000000 5342.000000
105.016667	 5332.000000 5410.000000 5253.000000 5204.000000 5133.000000 5300.000000
109.016667	 5347.000000 5447.000000 5233.000000 5151.000000 5111.000000 5329.000000
113.016667	 5308.000000 5433.000000 5242.000000 5133.000000 5196.000000 5278.000000
117.016667	 5329.000000 5418.000000 5230.000000 5087.000000 5138.000000 5338.000000
121.016667	 5313.000000 5455.000000 5201.000000 5082.000000 5156.000000 5292.000000
125.016667	 5332.000000 5432.000000 5180.000000 5077.000000 5126.000000 5305.000000
129.016667	 5295.000000 5397.000000 5132.000000 4971.000000 5109.000000 5233.000000
133.016667	 5290.000000 5384.000000 5126.000000 4963.000000 4986.000000 5117.000000
137.016667	 5242.000000 5318.000000 5092.000000 4891.000000 4961.000000 5103.000000
141.016667	 5310.000000 5420.000000 5056.000000 4872.000000 4983.000000 5121.000000
145.016667	 5174.000000 5251.000000 5002.000000 4851.000000 4889.000000 4972.000000
149.016667	 5152.000000 5206.000000 4973.000000 4739.000000 4855.000000 4886.000000
153.016667	 5097.000000 5061.000000 4913.000000 4691.000000 4801.000000 4805.000000
157.016667	 5070.000000 4992.000000 4829.000000 4605.000000 4690.000000 4762.000000
161.016667	 4984.000000 4944.000000 4799.000000 4591.000000 4633.000000 4730.000000
165.016667	 4967.000000 4874.000000 4736.000000 4498.000000 4620.000000 4661.000000
169.016667	 4906.000000 4813.000000 4689.000000 4433.000000 4444.000000 4608.000000
173.016667	 4804.000000 4795.000000 4655.000000 4392.000000 4437.000000 4500.000000
176.833333	 4723.000000 4740.000000 4545.000000 4385.000000 4433.000000 4420.000000
180.833333	 4664.000000 4602.000000 4503.000000 4262.000000 4433.000000 4382.000000
184.833333	 4600.000000 4600.000000 4410.000000 4197.000000 4324.000000 4343.000000
188.833333	 4498.000000 4510.000000 4291.000000 4205.000000 4194.000000 4257.000000
192.833333	 4501.000000 4401.000000 4227.000000 4116.000000 4152.000000 4215.000000
196.833333	 4475.000000 4329.000000 4177.000000 4089.000000 4091.000000 4158.000000
