0.000000	 1451.382906 1479.162714 1588.500982 1623.708839 1615.423054 1660.484978
4.000000	 1652.065602 1561.592834 1695.570194 1730.693736 1713.843674 1784.158513
8.000000	 1831.824035 1701.724039 1857.097023 1913.420154 1887.026110 1976.859136
12.000000	 1995.413720 1834.528121 2005.701705 2044.074276 2016.676350 2083.275899
16.000000	 2165.661126 1970.995765 2132.154136 2186.089626 2177.556209 2280.770071
20.000000	 2313.082063 2122.117652 2320.448268 2376.390196 2341.275124 2462.924889
24.000000	 2576.537545 2387.725817 2630.579778 2650.006437 2589.219377 2710.271959
28.000000	 2817.166559 2620.361935 2847.487234 2895.219609 2868.393250 3012.265474
32.000000	 3171.927911 2885.970100 3167.771860 3188.718000 3183.528503 3343.978985
36.000000	 3542.858012 3232.176605 3528.668945 3539.969299 3516.644446 3719.793137
45.016667	 4297.082549 4070.216161 4399.067798 4408.156474 4349.434304 4579.755623
49.016667	 4695.594632 4471.376080 4817.191531 4842.723446 4736.492318 4785.878181
53.016667	 5216.798978 4797.433000 5189.164742 5253.621193 5129.228444 5102.252340
57.016667	 5534.467321 5019.078435 5390.381020 5462.857143 5343.104021 5386.030373
61.016667	 5720.883474 5135.396493 5529.755597 5525.343897 5441.524641 5537.506485
65.016667	 5853.086766 5230.649077 5621.133632 5649.370636 5529.535387 5715.826465
69.016667	 5860.695589 5347.883026 5790.044544 5707.123545 5600.511796 5798.275488
73.016667	 5996.000000 5470.000000 5922.000000 5787.000000 5693.000000 5860.000000
77.016667	 6259.000000 5597.000000 6017.000000 5889.000000 5807.000000 5901.000000
81.016667	 6306.000000 5696.000000 6028.000000 5940.000000 5836.000000 5934.000000
85.016667	 6298.000000 5650.000000 6011.000000 5900.000000 5816.000000 5961.000000
89.016667	 6227.000000 5680.000000 5974.000000 5827.000000 5802.000000 5886.000000
93.016667	 6262.000000 5635.000000 5907.000000 5836.000000 5745.000000 5941.000000
97.016667	 6171.000000 5644.000000 5869.000000 5794.000000 5707.000000 5904.000000
101.016667	 6168.000000 5612.000000 5852.000000 5844.000000 5706.000000 5828.000000
105.016667	 6130.000000 5613.000000 5795.000000 5848.000000 5684.000000 5850.000000
109.016667	 6209.000000 5584.000000 5761.000000 5747.000000 5643.000000 5816.000000
113.016667	 6161.000000 5588.000000 5761.000000 5744.000000 5661.000000 5774.000000
117.016667	 6180.000000 5531.000000 5687.000000 5692.000000 5623.000000 5749.000000
121.016667	 6204.000000 5483.000000 5745.000000 5691.000000 5587.000000 5712.000000
125.016667	 6136.000000 5510.000000 5650.000000 5577.000000 5526.000000 5670.000000
129.016667	 6112.000000 5445.000000 5592.000000 5566.000000 5474.000000 5602.000000
133.016667	 6062.000000 5380.000000 5593.000000 5507.000000 5412.000000 5555.000000
137.016667	 6108.000000 5387.000000 5549.000000 5419.000000 5357.000000 5501.000000
141.016667	 5997.000000 5408.000000 5454.000000 5383.000000 5291.000000 5530.000000
145.016667	 5920.000000 5292.000000 5431.000000 5296.000000 5239.000000 5505.000000
149.016667	 5939.000000 5251.000000 5359.000000 5244.000000 5100.000000 5465.000000
153.016667	 5914.000000 5175.000000 5363.000000 5174.000000 5140.000000 5445.000000
157.016667	 5855.000000 5165.000000 5221.000000 5135.000000 5098.000000 5317.000000
