0.000000	 1516.957928 1534.277367 1515.120975 1499.331418 1430.106445 1637.465100
4.000000	 1584.536358 1624.748434 1601.104542 1587.807193 1508.653958 1765.271942
8.000000	 1777.490561 1771.180985 1761.305506 1724.801942 1616.995355 1937.282654
12.000000	 1943.769068 1882.171263 1875.346869 1875.115625 1746.102187 2052.597097
16.000000	 2069.144840 2052.853791 2066.320899 2064.434757 1867.986259 2269.772633
20.000000	 2229.199018 2229.132467 2177.646992 2229.018726 2002.510161 2454.275743
24.000000	 2487.953272 2502.411050 2460.940221 2450.683840 2299.546158 2720.459917
28.000000	 2786.721070 2752.372347 2712.555293 2716.111166 2538.800077 3029.887008
32.000000	 3085.488868 3041.506684 3036.577581 3042.425047 2797.916586 3412.346579
36.000000	 3475.843224 3364.217912 3302.674096 3345.906470 3149.123282 3755.407049
45.016667	 4334.800643 4364.995793 4251.208613 4076.545130 3867.787885 4614.499654
49.016667	 4601.557606 4641.072450 4436.752101 4360.999505 4267.748210 5018.100207
53.016667	 4992.801151 4863.053006 4743.577675 4650.210641 4516.030579 5352.512094
57.016667	 5127.958012 4967.514443 4788.832184 4715.853958 4644.234566 5534.132343
61.016667	 5212.431051 5016.014397 4829.561243 4818.600020 4672.222760 5556.234278
65.016667	 5293.347329 5073.841264 4885.676834 4836.675716 4681.251210 5596.594333
69.016667	 5265.782443 5016.947088 4823.225611 4812.891905 4670.417070 5573.531444
73.016667	 5243.000000 5013.000000 4817.000000 4790.000000 4678.000000 5522.000000
77.016667	 5225.000000 5062.000000 4867.000000 4768.000000 4704.000000 5442.000000
81.016667	 5176.000000 5039.000000 4834.000000 4713.000000 4629.000000 5370.000000
85.016667	 5105.000000 4953.000000 4768.000000 4627.000000 4554.000000 5295.000000
89.016667	 5074.000000 4903.000000 4712.000000 4572.000000 4518.000000 5195.000000
93.016667	 4946.000000 4786.000000 4627.000000 4526.000000 4499.000000 5170.000000
97.016667	 4888.000000 4739.000000 4573.000000 4481.000000 4427.000000 5087.000000
