0.000000	 1484.280154 1544.162354 1628.849078 1664.041236 1485.397115 1462.760805
4.000000	 1628.215907 1639.582963 1724.773294 1762.601470 1568.784615 1550.075795
8.000000	 1793.237790 1772.621311 1885.888726 1921.446119 1737.392308 1689.967554
12.000000	 1962.843613 1925.844789 2047.935461 2100.385574 1883.091346 1850.514471
16.000000	 2119.614402 2091.913349 2227.676955 2258.273328 2034.288462 1976.323167
20.000000	 2306.639202 2266.239461 2417.662782 2443.911050 2173.573077 2105.887346
24.000000	 2514.750131 2539.656206 2697.053704 2664.953906 2456.724038 2360.321350
28.000000	 2738.446461 2768.115164 2943.849019 2925.229476 2699.555769 2633.532771
32.000000	 3055.655191 3080.067155 3324.751977 3295.548025 3062.428846 2984.670474
36.000000	 3462.709167 3416.791803 3601.348990 3694.573440 3366.655769 3313.275276
45.016667	 4357.494486 4285.669848 4554.072035 4644.770649 4203.279808 4080.332771
49.016667	 4600.443368 4724.237646 4962.914085 4849.546281 4491.012500 4692.476574
53.016667	 5126.679816 5200.423185 5445.329078 5355.743989 5083.888462 5249.226995
57.016667	 5625.412616 5713.308958 5997.591801 5919.355425 5546.643269 5800.344192
61.016667	 6219.491393 6243.627342 6419.472094 6508.803040 6002.983654 6177.770279
65.016667	 6770.481123 6745.503044 7052.758184 7055.190358 6454.742308 6701.660221
69.016667	 7493.827041 7472.167681 7651.586061 7472.396786 6916.580769 7056.553407
73.016667	 8213.000000 8209.000000 8283.000000 8042.000000 7507.000000 7609.000000
77.016667	 8928.000000 8956.000000 8947.000000 8764.000000 8226.000000 8359.000000
81.016667	 9655.000000 9610.000000 9576.000000 9416.000000 8838.000000 9085.000000
85.016667	 10350.000000 10338.000000 10298.000000 10096.000000 9451.000000 9641.000000
89.016667	 11033.000000 11050.000000 11116.000000 10759.000000 10100.000000 10254.000000
93.016667	 11800.000000 11725.000000 11798.000000 11455.000000 10619.000000 10931.000000
97.016667	 12724.000000 12596.000000 12693.000000 12313.000000 11554.000000 11685.000000
101.016667	 13760.000000 13600.000000 13842.000000 13313.000000 12525.000000 12692.000000
105.016667	 14823.000000 14710.000000 14808.000000 14310.000000 13557.000000 13753.000000
109.016667	 16017.000000 15715.000000 15876.000000 15344.000000 14384.000000 14762.000000
113.016667	 17128.000000 16694.000000 16996.000000 16421.000000 15407.000000 15647.000000
117.016667	 18325.000000 17843.000000 18116.000000 17528.000000 16350.000000 16678.000000
121.016667	 19536.000000 18939.000000 19494.000000 18675.000000 17553.000000 17838.000000
125.016667	 20756.000000 20128.000000 20766.000000 19888.000000 18770.000000 18985.000000
129.016667	 21898.000000 21375.000000 21905.000000 20978.000000 19865.000000 20042.000000
133.016667	 23110.000000 22519.000000 23175.000000 21997.000000 20902.000000 21262.000000
137.016667	 24296.000000 23576.000000 24329.000000 23099.000000 21904.000000 22412.000000
141.016667	 25221.000000 24542.000000 25550.000000 24138.000000 23553.000000 23230.000000
145.016667	 26429.000000 25496.000000 26585.000000 25271.000000 24530.000000 24456.000000
149.016667	 27534.000000 26560.000000 27673.000000 26282.000000 25347.000000 25235.000000
153.016667	 28876.000000 27623.000000 28836.000000 27349.000000 26485.000000 26438.000000
157.016667	 29880.000000 28684.000000 30010.000000 28254.000000 27572.000000 27463.000000
161.016667	 30969.000000 29679.000000 31224.000000 29298.000000 28506.000000 28515.000000
165.016667	 32075.000000 30646.000000 32377.000000 30441.000000 29745.000000 29729.000000
169.016667	 33365.000000 31880.000000 33447.000000 31572.000000 30903.000000 30834.000000
173.016667	 34512.000000 32788.000000 34493.000000 32706.000000 32019.000000 31874.000000
176.833333	 35573.000000 33787.000000 35885.000000 33677.000000 33008.000000 33510.000000
180.833333	 36659.000000 34623.000000 36226.000000 34491.000000 33836.000000 34082.000000
184.833333	 38173.000000 35572.000000 37662.000000 35566.000000 34782.000000 35304.000000
188.833333	 38974.000000 36923.000000 39224.000000 36922.000000 36242.000000 36851.000000
192.833333	 40010.000000 37342.000000 39615.000000 37209.000000 36628.000000 37544.000000
196.833333	 41178.000000 38493.000000 40447.000000 38162.000000 37751.000000 38371.000000
200.833333	 42152.000000 39500.000000 41581.000000 38923.000000 38650.000000 39440.000000
204.833333	 43282.000000 40186.000000 42586.000000 39970.000000 39626.000000 40475.000000
208.833333	 44318.000000 41035.000000 43433.000000 41096.000000 40571.000000 41356.000000
212.833333	 45054.000000 41942.000000 44592.000000 42044.000000 41624.000000 42239.000000
216.833333	 46365.000000 43839.000000 46384.000000 43751.000000 43247.000000 44150.000000
220.833333	 47608.000000 45093.000000 47460.000000 44827.000000 44257.000000 45382.000000
224.833333	 48059.000000 45726.000000 48167.000000 45257.000000 44874.000000 45912.000000
228.833333	 49056.000000 46394.000000 49011.000000 46061.000000 45730.000000 46551.000000
232.833333	 49623.000000 47055.000000 49906.000000 46937.000000 46720.000000 47272.000000
236.833333	 50361.000000 47764.000000 50451.000000 47330.000000 47345.000000 47950.000000
240.833333	 50902.000000 48346.000000 51276.000000 48205.000000 47711.000000 48536.000000
244.833333	 51357.000000 48559.000000 51775.000000 49003.000000 48484.000000 49311.000000
248.833333	 52120.000000 49799.000000 52565.000000 49759.000000 49461.000000 50059.000000
252.833333	 52806.000000 50171.000000 52968.000000 50308.000000 50385.000000 50529.000000
256.833333	 53119.000000 50663.000000 53609.000000 50775.000000 50619.000000 50944.000000
260.833333	 53569.000000 51039.000000 54033.000000 51154.000000 51117.000000 51298.000000
264.833333	 54096.000000 50717.000000 54552.000000 51495.000000 52056.000000 51015.000000
268.833333	 54299.000000 50991.000000 54993.000000 51856.000000 52342.000000 51608.000000
272.833333	 54660.000000 51708.000000 55354.000000 51879.000000 53085.000000 51609.000000
276.833333	 54912.000000 51985.000000 55840.000000 52441.000000 53235.000000 52068.000000
280.833333	 54972.000000 52279.000000 56137.000000 52779.000000 53542.000000 52415.000000
284.833333	 55436.000000 52583.000000 56533.000000 53169.000000 53827.000000 52944.000000
288.833333	 55432.000000 52726.000000 56856.000000 53248.000000 54129.000000 53111.000000
292.833333	 55832.000000 52862.000000 56822.000000 53493.000000 54589.000000 53500.000000
296.833333	 56285.000000 53166.000000 57045.000000 53680.000000 54620.000000 53457.000000
300.833333	 56020.000000 53324.000000 57286.000000 53978.000000 54940.000000 53624.000000
304.833333	 56056.000000 53417.000000 57343.000000 53813.000000 55102.000000 53447.000000
308.833333	 56074.000000 53438.000000 57231.000000 53779.000000 54649.000000 53607.000000
312.833333	 58191.000000 55161.000000 59308.000000 55883.000000 55768.000000 55535.000000
316.833333	 58061.000000 55067.000000 59075.000000 55606.000000 55883.000000 56038.000000
320.833333	 58238.000000 55069.000000 59081.000000 55766.000000 56025.000000 56093.000000
324.833333	 57824.000000 55251.000000 59082.000000 55976.000000 55981.000000 55763.000000
328.833333	 58217.000000 54826.000000 59294.000000 56252.000000 55451.000000 55799.000000
332.833333	 57816.000000 54984.000000 59111.000000 55840.000000 55843.000000 55603.000000
336.833333	 57813.000000 55360.000000 58936.000000 55716.000000 55587.000000 55308.000000
340.833333	 57150.000000 54706.000000 58760.000000 55528.000000 55468.000000 55262.000000
344.833333	 57144.000000 54028.000000 58591.000000 55226.000000 55510.000000 54883.000000
348.833333	 57046.000000 53948.000000 58128.000000 54802.000000 55167.000000 54578.000000
352.833333	 56842.000000 53693.000000 57815.000000 54220.000000 54709.000000 54141.000000
356.833333	 56341.000000 53391.000000 57508.000000 53817.000000 54433.000000 53736.000000
360.833333	 55589.000000 52991.000000 56786.000000 53313.000000 54164.000000 52884.000000
364.833333	 54770.000000 52367.000000 56182.000000 52288.000000 53350.000000 51932.000000
368.833333	 54164.000000 51784.000000 55314.000000 51417.000000 52593.000000 51158.000000
372.833333	 53083.000000 50730.000000 54292.000000 50319.000000 51888.000000 50017.000000
376.833333	 52290.000000 49652.000000 53065.000000 49526.000000 50739.000000 49193.000000
380.833333	 51054.000000 49023.000000 52071.000000 48314.000000 49860.000000 48285.000000
384.833333	 50475.000000 48094.000000 51589.000000 47421.000000 49369.000000 47648.000000
388.833333	 49727.000000 47250.000000 50460.000000 46573.000000 48166.000000 46736.000000
392.833333	 48746.000000 46417.000000 49734.000000 46249.000000 47486.000000 46198.000000
396.833333	 47743.000000 45768.000000 48859.000000 45327.000000 46802.000000 45706.000000
400.833333	 47528.000000 45173.000000 48703.000000 44673.000000 46522.000000 45287.000000
404.833333	 46949.000000 44516.000000 47815.000000 44170.000000 45994.000000 44904.000000
408.833333	 46742.000000 44293.000000 47233.000000 43829.000000 45422.000000 44221.000000
412.833333	 46281.000000 43537.000000 46626.000000 43130.000000 44924.000000 43735.000000
416.833333	 45588.000000 42984.000000 46212.000000 42545.000000 44316.000000 43335.000000
420.833333	 45126.000000 42946.000000 45515.000000 42041.000000 43937.000000 42917.000000
424.833333	 44955.000000 42317.000000 45097.000000 41553.000000 43411.000000 42743.000000
428.833333	 44666.000000 41885.000000 44673.000000 41408.000000 43136.000000 42795.000000
432.833333	 44511.000000 41508.000000 44282.000000 40736.000000 42666.000000 42018.000000
436.833333	 44215.000000 41391.000000 43833.000000 40499.000000 42441.000000 41699.000000
440.833333	 43878.000000 41029.000000 43603.000000 40450.000000 42206.000000 41374.000000
444.833333	 43526.000000 40678.000000 43341.000000 40126.000000 41832.000000 41260.000000
448.833333	 43422.000000 40549.000000 43076.000000 39838.000000 41831.000000 40855.000000
452.833333	 43388.000000 40290.000000 42636.000000 39824.000000 41477.000000 40704.000000
456.833333	 42733.000000 40221.000000 42436.000000 39607.000000 41201.000000 40523.000000
460.833333	 42440.000000 40678.000000 41296.000000 38943.000000 41226.000000 40580.000000
464.833333	 46114.000000 43853.000000 44072.000000 42135.000000 44153.000000 43969.000000
468.833333	 47812.000000 45317.000000 44780.000000 43232.000000 45224.000000 45452.000000
472.833333	 48175.000000 46430.000000 45680.000000 44335.000000 46283.000000 46312.000000
476.833333	 49075.000000 47069.000000 46370.000000 44787.000000 46982.000000 47089.000000
480.833333	 49052.000000 47878.000000 46971.000000 45455.000000 47388.000000 47797.000000
484.833333	 49578.000000 48043.000000 47563.000000 45817.000000 47855.000000 48157.000000
488.833333	 49933.000000 48432.000000 47952.000000 45778.000000 48023.000000 48338.000000
492.833333	 49699.000000 48417.000000 49408.000000 46308.000000 47557.000000 48514.000000
496.833333	 49790.000000 48803.000000 49940.000000 46930.000000 48093.000000 48938.000000
500.833333	 49764.000000 49175.000000 50993.000000 46933.000000 48436.000000 49453.000000
504.833333	 49857.000000 49680.000000 51015.000000 47026.000000 48732.000000 49698.000000
508.833333	 49956.000000 49631.000000 51190.000000 46952.000000 48808.000000 49726.000000
510.316667	 50396.000000 50045.000000 51467.000000 48278.000000 49730.000000 50186.000000
513.316667	 49619.000000 49218.000000 51318.000000 47599.000000 49340.000000 49473.000000
516.316667	 49107.000000 48782.000000 50751.000000 47196.000000 49165.000000 49257.000000
519.316667	 48907.000000 48639.000000 50510.000000 46948.000000 48885.000000 48632.000000
522.316667	 48067.000000 48111.000000 49953.000000 46060.000000 48430.000000 48201.000000
525.316667	 47708.000000 47609.000000 49158.000000 45404.000000 47836.000000 47707.000000
528.316667	 49611.000000 49607.000000 50658.000000 47593.000000 49397.000000 50084.000000
531.316667	 51566.000000 51315.000000 52101.000000 49802.000000 51061.000000 52033.000000
534.316667	 52178.000000 51581.000000 52219.000000 50227.000000 51703.000000 52431.000000
537.316667	 52162.000000 51705.000000 52907.000000 50726.000000 51568.000000 52522.000000
540.316667	 51720.000000 51754.000000 52750.000000 50150.000000 51551.000000 52320.000000
543.316667	 51526.000000 51847.000000 52700.000000 50306.000000 51337.000000 51979.000000
546.316667	 50978.000000 51226.000000 52600.000000 49701.000000 51126.000000 51775.000000
549.316667	 50696.000000 51272.000000 52098.000000 49368.000000 50824.000000 51391.000000
552.316667	 50361.000000 50984.000000 52162.000000 48030.000000 50625.000000 51003.000000
555.316667	 49991.000000 50626.000000 51706.000000 47627.000000 50394.000000 50374.000000
558.316667	 49286.000000 49955.000000 51404.000000 47210.000000 50270.000000 49701.000000
561.316667	 48630.000000 49090.000000 50885.000000 45819.000000 49658.000000 48849.000000
564.316667	 47628.000000 48453.000000 50114.000000 45318.000000 49106.000000 48075.000000
567.316667	 46935.000000 47960.000000 49354.000000 44799.000000 48682.000000 47356.000000
570.316667	 46355.000000 46848.000000 48731.000000 44038.000000 47954.000000 46349.000000
573.316667	 44851.000000 45539.000000 47548.000000 42477.000000 47005.000000 45180.000000
576.316667	 46708.000000 47181.000000 47953.000000 44423.000000 47755.000000 46781.000000
579.316667	 50251.000000 50210.000000 50515.000000 48097.000000 50037.000000 49996.000000
